id|year|parl_code|state_code|name|party_code|votes
1822|2008|P130|N21|Datuk Chan Khee Voon|GERAKAN|3633
1823|2008|P130|N21|Cha Kee Chin|DAP|9333
1824|2008|P130|N22|Datuk Yip Chee Kiong|MCA|4777
1825|2008|P130|N22|K Arumugam|DAP|5868
1826|2008|P130|N23|Datuk Goh Siow Huat|MCA|3491
1827|2008|P130|N23|Wong May May|DAP|9580
1828|2008|P130|N24|Datuk Woo Ah Lek|GERAKAN|3177
1829|2008|P130|N24|Gunasekaran Palasamy|DAP|6512
1830|2008|P131|N25|Zaahrudin Mohd Shariff|UMNO|8316
1831|2008|P131|N25|Mohd Taufek Abd Ghani|PAS|9423
1832|2008|P131|N26|Zaiful Bahri Idris|UMNO|7017
1833|2008|P131|N26|Zakaria Dahlan|PAS|2944
1834|2008|P131|N27|Datuk Seri Mohamad Hasan|UMNO|7739
1835|2008|P131|N27|Aisah Lamsah|PKR|3956
1836|2008|P131|N28|Datuk Dr Awaluddin Said|UMNO|6278
1837|2008|P131|N28|Azhar Ibrahim|PAS|2665
1838|2008|P132|N29|Foo Ming Chee|MCA|3091
1839|2008|P132|N29|Chai Tong Chai|PKR|4415
1840|2008|P132|N30|Cheok Leong Huat|MCA|3161
1841|2008|P132|N30|Ean Yong Tin Sin|DAP|5579
1842|2008|P132|N31|Azman Mohd Nor|UMNO|6430
1843|2008|P132|N31|Ramli Ismail|PAS|4097
1844|2008|P132|N32|Ismail Taib|UMNO|5510
1845|2008|P132|N32|Ramlan Roes|PKR|3935
1846|2008|P132|N33|Datuk T Rajagopalu|MIC|3742
1847|2008|P132|N33|M Ravi|PKR|4475
1848|2008|P132|N33|Jeeva Kumar Marimuthu|IND|196
1849|2008|P133|N34|Zainab Nasir|UMNO|10811
1850|2008|P133|N34|Mohd.Ali Maarof|PAS|2846
1851|2008|P133|N35|Datuk Mohd Kamil Abd Aziz|UMNO|6600
1852|2008|P133|N35|Zakaria Khalim|PAS|3359
1853|2008|P133|N36|Yap Seong Fook|MCA|5424
1854|2008|P133|N36|S Veerapan|DAP|5977
1855|2008|P134|N1|Ismail Othman|UMNO|4468
1856|2008|P134|N1|Julasapiyah Kassim|PAS|2491
1857|2008|P134|N2|Datuk Ab Karim Sulaiman|UMNO|4664
1858|2008|P134|N2|Imran Abdul Rahman|PAS|1360
1859|2008|P134|N3|Amirudin Yusof|UMNO|4948
1860|2008|P134|N3|Abu Hussin Tamby|PKR|1565
1861|2008|P134|N4|Datuk Idderis Kassim|UMNO|3798
1862|2008|P134|N4|Datuk Mohd Amin Yaakub|PAS|2165
1863|2008|P134|N5|Latipah Omar|UMNO|3873
1864|2008|P134|N5|Abd Halim Said|PAS|1626
1865|2008|P135|N6|Norpipah Abdul|UMNO|5605
1866|2008|P135|N6|Md Yusof Abdullah|PKR|2763
1867|2008|P135|N7|Datuk Abdul Ghafar Atan|UMNO|5326
1868|2008|P135|N7|S Kanageswari|PKR|2310
1869|2008|P135|N8|Lai Meng Chong|MCA|4707
1870|2008|P135|N8|Ginie Lim Siew Lin|PKR|3068
1871|2008|P135|N9|Datuk Ab Wahab Ab Latip|UMNO|4317
1872|2008|P135|N9|Ab Ghani Ab Rahman|PAS|2841
1873|2008|P135|N10|R Perumal|MIC|5950
1874|2008|P135|N10|Amdan Sudin|PAS|3772
1875|2008|P136|N11|Datuk Yaakob Mohd Amin|UMNO|10282
1876|2008|P136|N11|Zulkefly Othman|PKR|2277
1877|2008|P136|N12|Datuk Ab Rahaman Ab Karim|UMNO|5816
1878|2008|P136|N12|Kamis Saat|PAS|3283
1879|2008|P136|N13|Datuk Tahir Hassan|UMNO|7581
1880|2008|P136|N13|Taha Ahmad|PKR|5687
1881|2008|P136|N14|Seet Har Cheow|MCA|6591
1882|2008|P136|N14|Koh Sze Choon|DAP|5288
1883|2008|P137|N15|Wendy Ngo Kim Hua|GERAKAN|8720
1884|2008|P137|N15|Lim Jak Wong|DAP|9237
1885|2008|P137|N16|Chiew Hong Lan|MCA|8104
1886|2008|P137|N16|Khoo Poay Tiong|DAP|11309
1887|2008|P137|N17|Datuk Seri Mohd Ali Rustam|UMNO|7644
1888|2008|P137|N17|Bakrin Sidek|PAS|4936
1889|2008|P137|N18|Datuk Md Yunos Husin|UMNO|6433
1890|2008|P137|N18|Salim H Tahir|PAS|3654
1891|2008|P138|N19|Datuk Koh Nai Kwong|MCA|5842
1892|2008|P138|N19|Goh Leong San|DAP|7241
1893|2008|P138|N20|Lee Kiat Lee|MCA|3801
1894|2008|P138|N20|Betty Chew Gek Cheng|DAP|11043
1895|2008|P138|N21|Gan Tian Loo|MCA|6442
1896|2008|P138|N21|Damian Yeo|DAP|5636
1897|2008|P138|N22|Chock Choon Sin|MCA|4679
1898|2008|P138|N22|Tey Kok Kiew|DAP|9591
1899|2008|P138|N23|Datuk Latiff Tamby Chik|UMNO|7129
1900|2008|P138|N23|Abd Rahman Jaafar|PAS|4890
1901|2008|P139|N24|Chua Kheng Hwa|MCA|6031
1902|2008|P139|N24|Steven Ho Hia Kim|DAP|3890
1903|2008|P139|N25|Yazed Khamis|UMNO|4316
1904|2008|P139|N25|Azmi Kamis|PKR|2679
1905|2008|P139|N26|Ghazale Muhamad|UMNO|6997
1906|2008|P139|N26|Kamarudin Sedik|PAS|4178
1907|2008|P139|N27|Datuk Mohamad Hidhir Abu Hassan|UMNO|4981
1908|2008|P139|N27|Jasme Tompang|PAS|2827
1909|2008|P139|N28|Hassan Rahman|UMNO|4872
1910|2008|P139|N28|Aminuddin Abdul Jalil|PAS|2606
1911|2008|P140|N1|Datuk Othman Jais|UMNO|7691
1912|2008|P140|N1|Firdaus Masod|PAS|3225
1913|2008|P140|N2|Dr. Lee Hong Tee|MCA|9912
1914|2008|P140|N2|Pang Hok Liong|DAP|8098
1915|2008|P141|N3|Lau Chin Hoon|GERAKAN|9708
1916|2008|P141|N3|Othman Selamat|PAS|4573
1917|2008|P141|N4|Ayub Rahmat|UMNO|8639
1918|2008|P141|N4|Bahruddin Nor|PKR|3204
1919|2008|P142|N5|Datuk Sulaiman Taha|UMNO|6367
1920|2008|P142|N5|Mohd Saim Siran|PAS|3875
1921|2008|P142|N6|Tan Kok Hong@Tan Yi|MCA|7510
1922|2008|P142|N6|Chang Teck Chee|DAP|5566
1923|2008|P143|N7|Tahir Mohd.Taat|UMNO|10605
1924|2008|P143|N7|Datuk Dr Mahfodz Muhamad|PAS|3355
1925|2008|P143|N8|Dr Shahrudin Md Salleh|UMNO|10097
1926|2008|P143|N8|Othman Hashim|PAS|5493
1927|2008|P144|N9|M. Asojan|MIC|8190
1928|2008|P144|N9|Kassim Ibrahim|PAS|5727
1929|2008|P144|N10|Goh Tee Tee|MCA|7130
1930|2008|P144|N10|Lee Fu Haw|DAP|6835
1931|2008|P144|N11|Datuk Abdul Ghani Othman|UMNO|10088
1932|2008|P144|N11|Rusman Kemin|PAS|5117
1933|2008|P145|N12|Lee Ching Yong|MCA|6322
1934|2008|P145|N12|Wee Tong Hiang|DAP|9118
1935|2008|P145|N13|Kamaruddin Suratman|UMNO|7226
1936|2008|P145|N13|Dr Sheikh Ibrahim Sheikh Salleh|PAS|8776
1937|2008|P145|N14|Datuk Abdullah @ Md.Khalid Md. Ali|UMNO|6716
1938|2008|P145|N14|Elias @ Alias Shamsir|PKR|3821
1939|2008|P146|N15|Datuk Mohd.Ismail Mohd. Shah|UMNO|7996
1940|2008|P146|N15|Dr Mohamad Taslim|PAS|8154
1941|2008|P146|N16|Dr.Robia Kosai|UMNO|7667
1942|2008|P146|N16|Malik Mohd Diah|PAS|5649
1943|2008|P147|N17|Datuk Ariss Samsudin|UMNO|13156
1944|2008|P147|N17|Muhamad Hasmi Hashim|PKR|8082
1945|2008|P147|N18|Ahmad Zahri Jamil|UMNO|12488
1946|2008|P147|N18|Saja@Mekraj Patani|PAS|4834
1947|2008|P148|N19|Lim Kee Moi|MCA|8064
1948|2008|P148|N19|Ng Lam Swa|DAP|5571
1949|2008|P148|N20|Datuk Samsol Bari Jamali|UMNO|10180
1950|2008|P148|N20|Alliar @ Ilyas A. Bakar|PAS|2866
1951|2008|P149|N21|Ng See Tiong|MCA|9419
1952|2008|P149|N21|Hashim Jusoh|PAS|5562
1953|2008|P149|N22|Abd Aziz Kaprawi|UMNO|9690
1954|2008|P149|N22|Mustafha Abd Rahman|PAS|3863
1955|2008|P150|N23|Koh Chee Chai|MCA|12761
1956|2008|P150|N23|Gan Peck Cheng|DAP|12186
1957|2008|P150|N24|Ja'affar Hashim|UMNO|9034
1958|2008|P150|N24|Dr Mohd Ramli Md Kari|PAS|6006
1959|2008|P150|N25|Ayub Jamil|UMNO|8656
1960|2008|P150|N25|Hasanuddin Mohd Yunos|PAS|3377
1961|2008|P151|N26|Datuk  Abdul Hamid Abd Rahman|UMNO|8909
1962|2008|P151|N26|Abdullah Hussin|PAS|4731
1963|2008|P151|N27|Onn Mohd.Yassin|UMNO|7015
1964|2008|P151|N27|Yap Weng Keong @ Yap Weng Leong|PKR|4573
1965|2008|P152|N28|Gan Ping Sieu|MCA|12257
1966|2008|P152|N28|Ng Lam Hua|DAP|13538
1967|2008|P152|N29|Md.Jais Sarday|UMNO|17489
1968|2008|P152|N29|Khairul Faizi Ahmad Kamil|PAS|9009
1969|2008|P153|N30|Hoo Seong Chang|MCA|6988
1970|2008|P153|N30|Tan Ting Chow|DAP|4194
1971|2008|P153|N31|R Vidyananthan|MIC|9272
1972|2008|P153|N31|Abdul Halim Mohamad Dawam|PKR|3948
1973|2008|P154|N32|Zainal Abidin Osman|UMNO|7393
1974|2008|P154|N32|Ahmad Said|PAS|3866
1975|2008|P154|N33|T. Murukasvary|MIC|11789
1976|2008|P154|N33|Shahar Abdullah|PAS|3556
1977|2008|P155|N34|Datuk Baderi Dasuki|UMNO|9466
1978|2008|P155|N34|Abd Rashid Abu Bakar|PAS|1963
1979|2008|P155|N35|Datuk Dr Adham Baba|UMNO|9701
1980|2008|P155|N35|Menhad Awab|PAS|2901
1981|2008|P156|N36|Rasman Ithnain|UMNO|14017
1982|2008|P156|N36|Mona'im Hassan|PAS|1259
1983|2008|P156|N37|Asiah Md. Ariff|UMNO|8668
1984|2008|P156|N37|Kamaldin Tahir|PAS|2363
1985|2008|P157|N38|Hamimah Mansor|UMNO|11466
1986|2008|P157|N38|Paimon Jasmin|PAS|1364
1987|2008|P157|N39|Datuk Harun Abdullah|UMNO|10487
1988|2008|P157|N39|Abd Razak Esa|PKR|1279
1989|2008|P158|N40|Datuk Maulizan Bujang|UMNO|17005
1990|2008|P158|N40|R Kumutha|PKR|8827
1991|2008|P158|N41|Abdul Halim Suleiman|UMNO|13711
1992|2008|P158|N41|MK Selvakumaran|PKR|7920
1993|2008|P159|N42|Tan Cher Puk|MCA|19538
1994|2008|P159|N42|Md Nashir Wahab|PRM|9050
1995|2008|P159|N43|M. Munusamy|MIC|13878
1996|2008|P159|N43|Syed Othman Syed Abdullah|PAS|11860
1997|2008|P160|N44|Adam Sumiru|UMNO|23023
1998|2008|P160|N44|P Subramaniam|PKR|9283
1999|2008|P160|N45|Mok Chek Hou|MCA|16273
2000|2008|P160|N45|Song Sing Kwee|PRM|2198
2001|2008|P160|N45|Norman Joseph Fernandez|DAP|10092
2002|2008|P161|N46|Chiang Song Cheng|MCA|21203
2003|2008|P161|N46|Rahmahtullah Abdul|PAS|10829
2004|2008|P161|N47|Datuk Osman Sapian|UMNO|15897
2005|2008|P161|N47|Suhaizan Kaiat|PAS|7711
2006|2008|P162|N48|Datuk Teo Eng Tee @ Teo Kok Chee|GERAKAN|10270
2007|2008|P162|N48|Boo Cheng Hau|DAP|23124
2008|2008|P162|N49|Datuk Abdul Aziz Sapian|UMNO|16643
2009|2008|P162|N49|Mohd Shah Lamat|PAS|9259
2010|2008|P163|N50|Kamaruzaman Ali|UMNO|8385
2011|2008|P163|N50|Mohd Badzihar Mohd Basri|PAS|3193
2012|2008|P163|N51|Cheong Chin Liang|GERAKAN|8805
2013|2008|P163|N51|Liew Shin Kheong|PKR|6464
2014|2008|P163|N52|Chun Yoon Fook|MCA|10582
2015|2008|P163|N52|Ong Kow Meng|DAP|14612
2016|2008|P164|N53|Datuk Ir. Hasni Mohammad|UMNO|10098
2017|2008|P164|N53|Raden Sorobo Ponoh|PAS|3794
2018|2008|P164|N54|Tee Siew Kiong|MCA|11878
2019|2008|P164|N54|Shamsuddin Jaafar|PAS|6113
2020|2008|P165|N55|Tang Nai Soon|MCA|12297
2021|2008|P165|N55|Ahmad Ton|DAP|8973
2022|2008|P165|N56|Datuk Md. Othman Yusof|UMNO|10897
2023|2008|P165|N56|Ahmad Sani Kemat|PAS|2258
2024|2008|P167|N1|Abdu Mijul Unaini|UMNO|3351
2025|2008|P167|N1|Mursalim Tanjul|PKR|1327
2026|2008|P167|N1|Usmar Uyuh|PASOK|34
2027|2008|P167|N1|Martin Lantop|BERSEKUTU|87
2028|2008|P167|N1|Kusugan Ali|IND|70
2029|2008|P167|N2|Teo Chee Kang|LDP|6629
2030|2008|P167|N2|Ng Kim Kiat|PKR|1831
2031|2008|P167|N2|Bernam Angkap|BERSEKUTU|32
2032|2008|P167|N2|Awang Karim Abdul Kadir|IND|871
2033|2008|P167|N2|Masium Merpang|IND|35
2034|2008|P167|N2|Tsea Heag Chong @ Peter|IND|3010
2035|2008|P167|N2|Asbiah Anggor|IND|73
2036|2008|P167|N2|Edwin Bius @ Entak|IND|109
2037|2008|P167|N3|Bolkiah Ismail|UMNO|5761
2038|2008|P167|N3|Paulus Itam @ Paul Tom|PKR|120
2039|2008|P167|N3|Jolly Majalap @ Lucundus Harry|IND|120
2040|2008|P167|N3|Yussof Matarang|IND|127
2041|2008|P168|N4|Sarapin Magana|PBS|6701
2042|2008|P168|N4|Muada Joe Ojihi|PKR|3719
2043|2008|P168|N4|Santain Manurun|BERSEKUTU|191
2044|2008|P168|N5|Anita Baranting|PBS|5598
2045|2008|P168|N5|JURIN BIN K K GUNSALAM @ SAIDINA ALI|PKR|112
2046|2008|P168|N5|Masingkan @ Shingkan Masampon|BERSEKUTU|202
2047|2008|P168|N5|Isang Rawai|IND|112
2048|2008|P168|N5|Andy Villson|IND|1678
2049|2008|P169|N6|Datuk Musbah Jamli|UMNO|6541
2050|2008|P169|N6|Awang Laiman Ikin @ Awang Laiman Kakimin|PKR|4109
2051|2008|P169|N6|Ibrahim Linggam|IND|191
2052|2008|P169|N7|Timbon @ Herbert Lagadan|PBS|5382
2053|2008|P169|N7|Lukiah Indan|PKR|2909
2054|2008|P169|N7|Peter Marajin @ Peter Marazin|IND|1729
2055|2008|P169|N8|Japlin Akim|UMNO|7964
2056|2008|P169|N8|Mohd Shukor Abdul Mumin|PKR|3941
2057|2008|P170|N9|Jahid Jahim|PBS|6568
2058|2008|P170|N9|Henry Misun|PKR|3825
2059|2008|P170|N9|Silim Yamin|IND|188
2060|2008|P170|N10|Datuk Hajiji Mohd Noor|UMNO|8961
2061|2008|P170|N10|Ansari Abdullah|PKR|3505
2062|2008|P170|N11|Lovis Rampas|PBS|4051
2063|2008|P170|N11|Gaibin Ransoi|PKR|2785
2064|2008|P171|N12|Jainab Ahmad|UMNO|7914
2065|2008|P171|N12|Ag Maidin Apong|PKR|4896
2066|2008|P171|N13|Johnny Goh @ Goh Chin Lok|PBS|5979
2067|2008|P171|N13|Daniel Jambon|PKR|4293
2068|2008|P171|N13|Jeffrey Kumin @ John|DAP|2864
2069|2008|P171|N13|Clarence Chin @ Olay|IND|196
2070|2008|P172|N14|Datuk Liew Teck Chan|SAPP|4097
2071|2008|P172|N14|Jeffrey Yap|PKR|1888
2072|2008|P172|N14|Kong Yu Kiong|IND|3235
2073|2008|P172|N14|Joan Goh Penn Nee|DAP|182
2074|2008|P172|N15|Datuk Dr Yee Moh Chai|PBS|3419
2075|2008|P172|N15|Christina Liew|PKR|3245
2076|2008|P172|N16|Melanie Chia Chui Ket|SAPP|5073
2077|2008|P172|N16|Alexander Wong Yun Kong|PKR|2794
2078|2008|P172|N16|Chin Fung Vui @ Bernard|IND|92
2079|2008|P172|N16|Fung Kong Win|DAP|3571
2080|2008|P173|N17|Edward Yong Oui Fah|PBS|6430
2081|2008|P173|N17|Awang Ahmad Shah Sahari|PKR|3470
2082|2008|P173|N17|Teddy Yang|DAP|2298
2083|2008|P173|N18|Datuk Seri Yahya Hussin|UMNO|6700
2084|2008|P173|N18|Salleh Tiasi Tiaseh|PKR|3132
2085|2008|P174|N19|Datuk Edward Khoo|MCA|6162
2086|2008|P174|N19|Datuk Chau Chin Tang|PKR|3658
2087|2008|P174|N19|Stephan Jacob Jimbangan|DAP|4100
2088|2008|P174|N20|Donald Peter Mojuntin|UPKO|6782
2089|2008|P174|N20|Maurice Miji|PKR|4097
2090|2008|P174|N20|Levired Missih @ Willybroad Missih|PASOK|166
2091|2008|P175|N21|Datuk Ghulamhaidar  @ Yusof Khan Bahadar|UMNO|8605
2092|2008|P175|N21|Evelyn Gobili|PKR|2539
2093|2008|P175|N21|Pengiran Othman Rauf @ Awang|IND|295
2094|2008|P175|N21|Maiji  Jaigul|BERSEKUTU|144
2095|2008|P175|N22|Datuk Abdul Rahim Ismail|UMNO|7223
2096|2008|P175|N22|Ag Bakar Ag Hussein|PKR|4361
2097|2008|P175|N22|Mohd Hashim Yussup @ Yusof|IND|130
2098|2008|P175|N22|Welfred Kilos|BERSEKUTU|579
2099|2008|P176|N23|Datuk Karim Bujang|UMNO|7123
2100|2008|P176|N23|Ag Wasli Ag Yahya|PKR|875
2101|2008|P176|N23|Md Haris Md Tahir|IND|1393
2102|2008|P176|N23|Lusin Balangon|BERSEKUTU|97
2103|2008|P176|N24|Mohd Arifin Mohd Arif|UMNO|5490
2104|2008|P176|N24|Awg Tengah Awg Amin|PKR|1991
2105|2008|P177|N25|Datuk Azizah Mohd Dun|UMNO|5900
2106|2008|P177|N25|Abd Rahman Yakub|PKR|3487
2107|2008|P177|N25|Mohd Tajuddin Mohd Walli|IND|82
2108|2008|P177|N25|Mat Lani Sabili|IND|37
2109|2008|P177|N25|Taufick Ruschi|IND|109
2110|2008|P177|N26|John Teo Mau Sing|UPKO|4416
2111|2008|P177|N26|Guan Dee Koh Hoi|PKR|889
2112|2008|P177|N26|Datuk John Ghani|IND|4159
2113|2008|P178|N27|Kamarlin Omei|UMNO|5707
2114|2008|P178|N27|Dojit Muda|PKR|2410
2115|2008|P178|N27|Brahim Awang Anak|IND|107
2116|2008|P178|N28|Ahmad Bujang|UMNO|5634
2117|2008|P178|N28|Ramlee Dua|PKR|3730
2118|2008|P179|N29|Dr Joachim Gunsalam|PBS|3597
2119|2008|P179|N29|Karim Adam|PKR|1180
2120|2008|P179|N29|Japiril Suhaimin|IND|1791
2121|2008|P179|N30|Datuk Masidi Manjun|UMNO|6505
2122|2008|P179|N30|Atin Naisin|PKR|1389
2123|2008|P179|N31|Datuk Ewon Ebin|UMNO|5206
2124|2008|P179|N31|Paul Karangkas|PKR|1749
2125|2008|P179|N31|Mat Jaili Samat|IND|90
2126|2008|P179|N31|Johumin Ampadong|BERSEKUTU|157
2127|2008|P180|N32|Datuk Seri Joseph Pairin Kitingan|PBS|5601
2128|2008|P180|N32|Mozes M. Iking|PKR|2820
2129|2008|P180|N32|Koh Kui Tze @ Francis Koh|IND|157
2130|2008|P180|N33|Justin Guka|UPKO|4589
2131|2008|P180|N33|Datuk Dr Jeffrey Kitingan|PKR|4418
2132|2008|P180|N33|Uling @ Thomas Anggan|IND|164
2133|2008|P180|N33|Victor Leonadus|IND|129
2134|2008|P180|N34|Datuk Sairin Karno|UMNO|4661
2135|2008|P180|N34|Jius Awang|PKR|2617
2136|2008|P180|N34|Yangul @ Lawrence Mogidau @ Edau|DAP|286
2137|2008|P180|N34|Yapilin Nawawi|IND|104
2138|2008|P181|N35|Datuk Radin Malleh|PBS|4530
2139|2008|P181|N35|Jimmy Jawatah|PKR|2431
2140|2008|P181|N35|Belud @ Jefferey Kubang|BERSEKUTU|122
2141|2008|P181|N36|Datuk Rubin Balang|UMNO|5158
2142|2008|P181|N36|Peter Lonok|PKR|2721
2143|2008|P181|N36|Auren Tegiko|BERSEKUTU|337
2144|2008|P182|N37|Datuk Ellron Alfred Angian|PBRS|5496
2145|2008|P182|N37|Paul Bunsu Gitang|PKR|3365
2146|2008|P182|N37|Sidum Manjim|BERSEKUTU|124
2147|2008|P182|N37|Suaidin @ Shuhaiddin Langkab @ Langkap|SETIA|202
2148|2008|P182|N38|Datuk Bobbey Ah Fang Suan|UPKO|3414
2149|2008|P182|N38|Gabriel Uwing|PKR|1327
2150|2008|P182|N38|Alexsius Mangka|BERSEKUTU|96
2151|2008|P183|N39|Datuk Surady Kayong|UMNO|3123
2152|2008|P183|N39|Raidin Rumantai|PKR|588
2153|2008|P183|N39|Basran Omar|IND|363
2154|2008|P183|N39|Janid Bobonong|IND|111
2155|2008|P183|N39|Nordin Kaning|IND|73
2156|2008|P183|N40|Metah @ Michael Asang|UMNO|6178
2157|2008|P183|N40|Ambrose Sipin|PKR|723
2158|2008|P183|N40|Yusof Apok @ Joseph Apk|IND|107
2159|2008|P183|N40|Mervin Enti|IND|657
