id,year,parl_code,state_code,won_party_code,won_remarks,total,total_electionday,spoilt,unreturned_ballot,race_malay,race_indian,race_chinese,race_others,race_iban,race_orgulu,race_bidayuh,race_malanau,race_muslimbumiputera,race_nonmuslimbumiputera,pooling_district,analysis
39,2004,P13,N24,UMNO,,19722,16902,280,11,92,1,2,6,0,0,0,0,0,0,"Padang Chichak, Kampong Betong, Kota Bukit, Kuala Jeneri, Kampong Kalai, Kampong Kuala Bigia, Kampong Chemara, Kampong Bigia, Kampong Telui, Batu Lima, Charok Padang, Hujong Bandar, Kampong Bandar, Tupai, Felda Telui Timor, ",
40,2004,P14,N25,MIC,,30322,23313,496,70,48,29,22,1,0,0,0,0,0,0,"Kuala Sin, Kampong Sungkap, Bukit Lembu, Kongsi Enam, Sungai Lallang Luar, Sungai Lallang Utara, Bandar Laguna Merbok, Tasek Apong, Ayer Menideh, Jalan Badlishah, Taman Peruda, Taman Ria, Taman Ria Jaya, United Petani, Petani Para, Bukit Rusa, Pekan Bukit Selambau, Kampong Pokok Machang, Batu Belachan, Titi Panjang,",
41,2004,P14,N26,UMNO,,27600,21714,643,1,78,6,15,1,0,0,0,0,0,0,"Bujang, Pekan Sabtu Merbok, Simpang Tiga Pasir, Pekan Merbok, Kampong Pasir, Kampong Huma, Tanjong Dawai, Batu Hampar, Pengkalan Bujang, Sungai Gelam, Sungai Jagong, Sungai Layar, Semeling Kanan, Semeling Kiri, Kampong Bedong, Taman Orkid, Taman Sri Tanjong, Bunga Raya, Sekolah Ibrahim,",
42,2004,P15,N27,UMNO,,24746,21072,249,0,92,1,6,0,0,0,0,0,0,0,"Bukit Kechik, Bukit Meriam, Sintok Bugis, Padang Salim, Kuala Muda, Haji Kudong, Kota Kuala Muda, Sungai Mas, Rantau Panjang, Permatang Pasir, Kampong Simpor, Batu Lintang, Simpor Timor, Telok Wang, Kampong Berapit, Kampong Tikam Batu, Pekula, Padang Temesu, Pinang Tunggal,",
43,2004,P15,N28,MCA,,26326,19778,269,0,42,13,45,1,0,0,0,0,0,0,"Penghulu Hin, Jalan Pengkalan, Kolam Air, Bandar, Simpang Tiga Pekan Lama, Peteri, Kampong Bahru, Taman Sentosa, Taman Sri Putera, Taman Intan, Bakar Arang, Kampong Baru Bakar Arang, Taman Makmur, Sungai Pasir, Matang Gedong,",
44,2004,P15,N29,GERAKAN,,19848,14799,359,0,35,20,45,1,0,0,0,0,0,0,"Jalan Sekerat, Pekan Lama, Taman Mutiara, Jalan Bakar Sampah, Kampong Raja, Taman Bersatu, Pengkalan Lebai Man, Kampong Batu Dua Selatan, Kampong Batu Dua Utara, Sungai Estate, Kampong Sarukam, Pantai Prai, Padang Buloh, Scarboro, Kampong Sidam,",
45,2004,P16,N30,UMNO,,27583,23215,293,55,91,1,6,2,0,0,0,0,0,0,"Kampong Batu Lapan, Tanjong Pari, Kampong Weng, Kampong Surau, Kampong Legong, Kampong Lalang, Kampong Luar, Kampong Bandar, Tandop, Bongor Mesjid, Bongor Sekolah, Kampong Haji Abbas, Rambong Baling, Batu 7 Jalan Kroh, Simpang Empat, Pekan Baling, Bukit Baling, Sebrang Baling, Dalam Wang, Pekan Pulai, Pokok Sena, Telok Teduri, Sera Mesjid, Telok Sera, Kampong Tiak, Bendang Padang, Kuala Kuang, Kampong Iboi,",
46,2004,P16,N31,UMNO,,24659,20432,296,22,89,4,5,1,0,0,0,0,0,0,"Carok Salang, Kampong Asam Jawa, Charok Kelian, Sungai Limau, Charok Bemban, Gua Reban, Kampong Padang, Lanai, Mengkuang, Lubok Kabu, Kuala Pegang, Kampong Raja, Kampong Landak, Pekan Kupang, Kuala Chenerai, Ketemba, Kampong Sadek, Bukit Terabak, Simpang Jerai, Kampong Tanjong, Ladang Sungai Tawar, Badenoch, Ulu Bakai, Pekan Malau, Badang, Kampong Sidim,",
47,2004,P16,N32,UMNO,,22456,18473,289,0,79,12,8,1,0,0,0,0,0,0,"Felda Teloi Kanan, Kampong Guar Chempedak, Padang Kulim, Pekan Baru Kuala Ketil, Pekan Lama Kuala Ketil, Taman Batu Pekaka, Batu Pekaka, Kampong Thye Seng, Kuala Kuli, Kampong Jawa, Padang Geh, Kuala Merah, Parit Panjang, Kampong Tembak, Paya Besar, Kuala Samak, Binjol Dalam, Kampong Tawar, Pekan Tawar, Binjal Luar, Ladang Malakoff, Kejai, Kampong Bakai, Pelam,",
48,2004,P17,N33,UMNO,,25958,20687,452,0,62,21,17,1,0,0,0,0,0,0,"Guar Lobak, Pekan Padang Serai, Jalan Baling, Sidam Kanan, Kuala Sidim, Pekan Merbau Pulas, Kampong Jemerli, Bagan Sena, Sungai Karangan, Padang Meiha, Ladang Padang Meiha, Batu Puteh, Bukit Sidim, Kampong Bikan, Kampong Jangkang, Sungai Kob, Kampong Sungai Ular, Ladang B.m.r., Padang China, Jalan Lunas, Taman Pknk, Kampong Tunku Putra, Kampong Baru, Jalan Serdang,",
49,2004,P17,N34,MIC,,27967,22615,418,0,44,24,31,1,0,0,0,0,0,0,"Henrietta, Victoria, Naga Lilit, Sungai Seluang, Batu Enam, Kampong Baru Lunas, Pekan Lunas, Taman Sejahtera, Paya Besar, Taman Lobak, Sungai Limau, Kampong Keladi, Taman Selasih, Simpang Tiga Keladi, Kampong Dusun, Kelang Sago, Pondok Labu,",
50,2004,P18,N35,MCA,,27147,20269,640,509,60,16,25,0,0,0,0,0,0,0,"Kampong Tebuan, Ulu Mahang, Pekan Mahang, Ladang Sungai Dingin, Felda Gunong Bongsu, Karangan, Terap, Ladang Sungai Ular, Ladang Anak Kulim, Jalan Tunku Bendahara, Taman Kenari, Taman Tunku Putra, Taman Seri Kulim, Pekan Kulim, Jalan Tunku Putra, Jalan Ibrahim, Bukit Awi, Taman Bersatu, Ayer Merah, Taman Anggerik, Junjong, Padang Penyangga, Durian Burong,",
51,2004,P18,N36,UMNO,,22877,18036,410,24,75,7,18,0,0,0,0,0,0,0,"Sungai Batu, Sungai Taka, Sungai Tengas, Selama, Batu Lintang, Kampong Ee Guan, Pekan Serdang, Batu 16, Relau, Sungai Kechil Illir, Ayer Puteh, Telok Sera, Pekan Lama Lubok Buntar, Kerat Telunjok, Sungai Kechil Ulu, Parit Nibong, Permatang Pasir, Bandar Bahru,",
52,2004,P19,N1,UMNO,,17750,12776,214,0,91,1,1,7,0,0,0,0,0,0,"Pengkalan Kubor, Kampong Ketil, Kampong Tebing, Kampong Geting, Simpangan, Tujoh, Telaga Bata, Bunohan, Jubakar Darat, Kampong Bendang Pak Yong, Kubang Sawa, Kampong Telok Jering, ",
53,2004,P19,N2,PAS,,17052,13301,170,78,87,1,3,8,0,0,0,0,0,0,"Jubakar Pantai, Kampong Bharu Nelayan, Dalam Rhu, Kepala Batas, Tanjong Kuala, Bandar Tumpat, Kampong Besut, Kampong Kelong, Kampong Dalam, Kampong Berangan, Kampong Padang Tembesu, Terbak, Kelaboran, Kampong Pasir Puteh, Cherang Melintang, Kampong Tok Oh, ",
54,2004,P19,N3,PAS,,19550,15652,213,34,99,0,1,0,0,0,0,0,0,0,"Pulau Seratus, Telok Renjuna, Mak Neralang, Sungai Pinang, Kampong Laut Ii, Kampong Laut, Kok Keli, Kok Pasir, Morak, Palekbang, Pasir Pekan Hilir, Paloh, Pasir Pekan, Kampong Bharu Sungai, Kutan, ",
55,2004,P19,N4,UMNO,,16458,13339,185,0,89,0,9,2,0,0,0,0,0,0,"Kampong Periok, Bunut Sarang Burong, Kebakat, Chenderong Batu, Kampong Kubang Batang, Chabang Empat, Kampong Jal Besar, Jal Kechil, Wakaf Delima, Kampong Belukar, Wakaf Bharu Kedai, Kampong Dalam Kota Kubang Labu, Wakaf Bharu Luar Bandar, ",
56,2004,P20,N5,PAS,,14022,11096,146,30,96,0,4,0,0,0,0,0,0,0,"Pulau Pisang, Pulau Kundor, Semut Api, Kedai Buloh, Kijang, Banggol, Tikat, Kampong Penambang, Kampong China, ",
57,2004,P20,N6,PAS,,15229,12372,288,35,99,0,1,0,0,0,0,0,0,0,"Pulau Gajah, Sabak, Tebing Tinggi, Telok Kitang, Kampong Pulau Panjang, Tanjong Baharu, Dal, Tanjong, Baung, Pengkalan Nangka, Chempaka, ",
58,2004,P20,N7,PAS,,15593,12349,188,143,98,1,2,0,0,0,0,0,0,0,"Taman Kemumin, Kemumin, Panchor, Sering, Pasir Kasar, Pulau Belanga, Tok Ku, Kampong Belukar, Telok, ",
59,2004,P21,N8,PAS,,17273,13375,134,0,93,1,7,0,0,0,0,0,0,0,"Kok Pasir, Wakaf Mek Zainab, Tanjong Chat, Sungai Keladi, Khatib Ali, Tanjong Mas, Cherang, Kampong Bayam, Langgar, ",
60,2004,P21,N9,PAS,,24787,18543,269,0,61,2,37,1,0,0,0,0,0,0,"Kubang Pasu, Kelochor, Kebun Sultan, Merbau, Atas Banggol, Taman Sekebun Bunga, Bandar, Padang Garong, Padang Bongor, Kampong Dusun, Kubor Kuda, Kota Lama, Kampong Sireh, ",
61,2004,P21,N10,PAS,,19349,14873,124,144,91,1,7,0,0,0,0,0,0,0,"Bawah Lembah, Jalan Hamzah, Lorong Che Majid, Jalan Raja Dewa, Telipot, Kampong Belukar, Bunut Payong Hilir, Pintu Geng, Kota Utara, Lundang, Bunut Payong, Kampong Wakaf Che Yeh, ",
62,2004,P22,N11,UMNO,,16525,13184,269,0,98,0,2,0,0,0,0,0,0,0,"Kampong Chat, Kedondong, Pangkal Kala, Bechah Semak, Teliar, Tempoyak, Bechah Menerong, Bunut Susu, Bechah Durian, Padang Embon, Kampong Paloh, Hutan Chengal, Kubang Sepat, Kampong Hutan Pasir, Tendong, ",
63,2004,P22,N12,PAS,,18646,14476,196,0,95,0,5,0,0,0,0,0,0,0,"Banggol Ara, Lubok Anching, Banggol Chicha, Kubang Badak, Kubang Bemban, Kampong Bharu, Kampong Dangar, Pengkalan Pasir, Jalan Pasir Pekan, Aur China, Slow Machang, Kubang Gatal, Kasa, Sakar, ",
64,2004,P22,N13,PAS,,17600,13686,258,0,95,0,5,0,0,0,0,0,0,0,"Tanjong Redang, Lemal, Kelar, Kangkong, Binjai, Chetok, Jenereh Tujoh, Gelam, Nibong, Pengkalan Machang, Rasal, Galok, Bendang Pauh, Jabo, Kampong Sungai Keladi, Bechah Kelubi, Kubang Gendang, ",
65,2004,P23,N14,PAS,,13695,10248,163,25,99,0,0,1,0,0,0,0,0,0,"Meranti, Bakong, Meranti Kechil, Jenereh, Pohon Buloh, Kampong Lalang, Alor Pasir, Kampong Siram, Jejawi, Banggol Setol, Tok Sangkut, Tasek Berangan, ",
66,2004,P23,N15,UMNO,,16577,11533,175,14,97,0,2,1,0,0,0,0,0,0,"Lubok Gong, Kedai Gual Periok, Gual Sitok, Kubang Chenok, Kedai Lama, Banggol Kulim, Bakat, Gual Periok, Kubang Kual, Bukit Tandak, Kuala Itek, Lubok Setol, Kampong Rahmat, ",
67,2004,P23,N16,UMNO,,10684,8250,132,75,97,0,0,2,0,0,0,0,0,0,"Repek, Lati, Lubok Tapah, Kubang Nyior, Chicha Tinggi, Cherang Hangus, Taman, Batu Karang, Bukit Tuku, Baroh Pial, ",
68,2004,P24,N17,PAS,,15340,12564,415,0,98,0,2,0,0,0,0,0,0,0,"Wakaf Zain, Kota Selatan, Pendek, Larak, Mulong, Telok Kandis, Salor, Padang Sakar, Seberang Pasir Mas, Kampong Kubang Rawa, Pengkalan Kubor, Dewan, Beta Hilir, Lubok Jambu, ",
69,2004,P24,N18,PAS,,13734,11231,352,0,99,0,1,0,0,0,0,0,0,0,"Padang Enggang, Pasir Hor, Kampong Pasir Jelatang, Tiong, Tunjong, Kampong Parit, Pasir Tumboh, Kampong Terusan, Guntong, Tembesu, Lating, Kampong Lembu, ",
70,2004,P24,N19,PAS,,18074,14816,458,0,98,0,2,0,0,0,0,0,0,0,"Huda, Demit, Pasir Tok Kambing, Wakaf Tanjong, Mentuan, Kenali, Pulong, Kampong Chicha, Kampong Wakaf Stan, Binjai, Lubok Pukol, Banggu, Mentera, Gong Dermin, ",
71,2004,P25,N20,PAS,,18382,15527,209,265,99,0,1,0,0,0,0,0,0,0,"Senak, Wakaf Aik, Tawang, Beris Gajah Mati, Anak Tembesu, Kampong Tok Jawa, Telok Mesira, Pauh Sembilan, Tok Belian, Tanjong Jering, Beris, Tanjong Pauh, Paya Teratai, Tualang Salak, Bekelam, Chap, Bukit Marak, ",
72,2004,P25,N21,PAS,,18264,15110,238,33,97,0,2,1,0,0,0,0,0,0,"Kubang Golok, Kampong Balai, Tok Dosah, Perupok, Kampong Sungai, Pantai Damat, Kampong Kemudi, Kampong Nipah, Pantai Irama, Padang China, Kuau, Badak, Melawi, Kampong Sungai Dua, Tangok, Rusa, Telong, Kandis, ",
73,2004,P25,N22,UMNO,,18673,15590,279,40,98,0,1,0,0,0,0,0,0,0,"Jelawat Tengah, Kampong Bator, Kuchelong, Kedai Pauh Lima, Teratak Pulai, Bukit Chenda, Seneng, Telaga Ara, Bukit Temalong, Gunong, Alor Bakat, Mahligai, Pak Badol, Serdang, Kolam, Keting, Kubang Telaga, Kampong Bakong, Kampong Redang, Beris Lalang, ",
74,2004,P26,N23,UMNO,,16789,13520,182,26,96,0,3,1,0,0,0,0,0,0,"Pangkal Pisang, Peringat, Kampong Padang, Badak Mati, Surau, Bechah Mulong, Bechah Keranji, Kubang Tok Sut, Padang Kala, Lachang, Buloh Poh, Padang Raja, Melor, Melor Lama, Tegayong, ",
75,2004,P26,N24,PAS,,12435,10012,121,3,98,0,2,0,0,0,0,0,0,0,"Kampong Koh, Berangan, Perol, Kadok, Kampong Talang, Beta Hulu, Lundang Paku, Kedai Piah, Dusun Rendah, Binjal, Kampong Pasir Golok, Patek, But Chengal, ",
76,2004,P26,N25,UMNO,,17269,14490,318,217,96,0,2,2,0,0,0,0,0,0,"Belukar Luas, Padang Tengah, Ketereh, Padang Lembek, Hutan Pasir, Kampong Guntong, Kemubu, Kampong Gondang, Kedai Kok Lanas, Setek, Kampong Batu Tinggi, Kampong Sokor, ",
77,2004,P27,N26,PAS,,17018,13610,184,251,89,0,10,1,0,0,0,0,0,0,"Bukit Panau, Kampong Paloh, Kampong Belimbing, Kubang Putat, Kelewek, Maka, Banggol, Pondok, Tanah Merah Pekan, Tepi Sungai, Batu Hitam, ",
78,2004,P27,N27,UMNO,,11563,9345,163,0,96,3,1,0,0,0,0,0,0,0,"Ipoh, Bechah Laut, Banggol Ipoh, Ulu Kusial, Bukit Durian, Bukit Pauh, Terasil, Tebing Tinggi, Kusial Bharu Barat, Kongsi Lima, Kerilla, Kuala Tiga, Blok Sokor, ",
79,2004,P27,N28,PAS,,9084,7540,90,52,99,0,0,1,0,0,0,0,0,0,"Felda Kemahang 1, Felda Kemahang 3, Felda Kemahang 2, Bukit Mas, Bukit Gading, Bendang Nyior, Batang Merbau, ",
80,2004,P28,N29,PAS,,13993,11348,177,0,99,0,1,0,0,0,0,0,0,0,"Kedai Menanti, Kampong Kolam Tembesu, Danan, Bukit Merbau, Bukit Bidang, Bukit Tanah, Wakaf Bunut, Tualang, Tasik, Selising Timor, Alor Hijau, Selising Barat, Banir Belikong, Bukit Abal Timor, Bukit Abal, Berangan, Alor Geliong, ",
81,2004,P28,N30,UMNO,,17251,13744,210,0,96,0,4,1,0,0,0,0,0,0,"Jelor, Kampong Nara, Kampong Merkang, Padang Pak Amat, Sungai Kelong, Permatang Sungkai, Kampong Seligi, Panggong, Cherang Tuli, Saring, Alor Pasir, Gong Serapat, Bandar Pasir Puteh Barat, Bandar Pasir Puteh Tengah, Bandar Pasir Puteh Timor, Dalam Kemunting, Temila, ",
82,2004,P28,N31,UMNO,,13993,11672,181,0,97,0,1,2,0,0,0,0,0,0,"Air Tawar, Tok Bali, Kampong Lembah, Kampong Besar, Gong Kulim, Bukit Tanah, Golok, Pekan Cherang Ruku, Dalam Rhu, Telaga Papan, Gong Manok, Gong Tapang, Pulau Lima, Sungai Petai, Gong Pasir, Gong Kala, ",
83,2004,P28,N32,PAS,,12071,10052,157,17,99,0,1,1,0,0,0,0,0,0,"Jeram, Telipok, n, Batu Berendam, Gong Garu, Batu Hitam, Kampong Raja, Kampong Kok Jering, Gaal, Gong Datok, Gaal Hulu, Wakaf Lichong, Kandis, Bukit Yong, Gong Nangka, Bukit Awang, ",
84,2004,P29,N33,PAS,,14312,11670,43,0,95,0,4,0,0,0,0,0,0,0,"Kampong Bandar, Alor Melaka, Merbau Chondong, Kedai Pulai Chondong, Pangkal Gong, Kampong Mulung, Kerawang, Bagan, Kampong Tok Bok, Joh, Labok, Kampong Binjai, Takil, Dewan, ",
85,2004,P29,N34,PAS,,13728,11271,145,0,93,1,6,0,0,0,0,0,0,0,"Simpul Berlubang, Kelaweh, Pak Roman, Limau Hantu Timor, Limau Hantu Barat, Batu 30, Pangkal Chuit, Kampong Raja, Padang Kemunchut, Temangan Luar, Bandar Temangan, Pasir Senor, Kampong Kerilla, ",
86,2004,P29,N35,PAS,,15834,12344,190,0,96,0,4,0,0,0,0,0,0,0,"Machang Luar, Kweng Hitam, Pangkal Changgong, Bandar Lama, Bandar Bharu, Bukit Tiu, Ulu Sat, Banggol Judah, Bakar, Kemuning, Pemanok, Kampong Pek, Kampong Bunut, ",
87,2004,P30,N36,UMNO,,12666,10086,158,0,99,0,0,0,0,0,0,0,0,0,"Bukit Bunga, Jakar, Nibong, Jedok Tua, Lalang Pepuyu, Batu Gajah, Asahan, Tok Che Dol, Lawang, Gual Jedok, Air Canal, ",
88,2004,P30,N37,UMNO,,11347,9522,85,0,98,0,0,1,0,0,0,0,0,0,"Kalai, Gunong, Bandar Jeli, Gemang, Air Lanas, Legeh, Sungai Satan, Berdang, Sungai Rual, ",
89,2004,P30,N38,UMNO,,8716,7350,109,0,99,0,0,0,0,0,0,0,0,0,"Batu Melintang, Pendok, Sungai Long, Lubok Bongor, Kubor Datu, Jerimbong, Kedai Kuala Balah, Kg.bharu Tg.abd.rahman Putra, ",
90,2004,P31,N39,UMNO,,12566,10445,131,12,95,2,3,0,0,0,0,0,0,0,"Pasir Kelang, Kuala Nal, Bukit Sireh, Batu Jong, Keroh, Pasir Gajah, Telekong, Pertang, Sungai Nal, Sungai Durian, Kampong Enggong, Chenulang, Rkt Mengkebang, R.p.t Sungai Pas, ",
91,2004,P31,N40,UMNO,,14875,11501,168,38,82,4,14,0,0,0,0,0,0,0,"Ladang Taku, Kampong Bharu Guchil Utara, Sri Guchil, Kampong Bharu Guchil Tengah, Kampong Bharu Guchil Selatan, Bandar Barat, Bandar Timor, Bandar Tengah, Bandar Selatan, Rkt Bahagia, Tualang, Kenor, Kuala Pahi, Pahi, ",
92,2004,P31,N41,UMNO,,10705,8776,105,12,99,0,1,0,0,0,0,0,0,0,"Temalir, Sungai Perial, Manek Urai Lama, Manek Urai Baru, Sungai Sok, Chuchoh Puteri, Lata Rek, Manjor, Laloh, ",
93,2004,P31,N42,UMNO,,7113,5926,88,0,99,1,0,0,0,0,0,0,0,0,"Kandek, Kuala Gris, Dabong Hulu, Pergau, Kemubu, Bintang, Bukit Abu, Temiang, Kampong Sungai Mel, Pemberian, Olak Jeram, ",
94,2004,P32,N43,UMNO,,8073,6540,193,7,85,0,0,14,0,0,0,0,0,0,"Tohoi, Pos Simpor, Sungai Puian, Sungai Jenera, Sungai Wias, Jerek, Bertam Baru, Nenggiri, Sungai Betis, Ladang Sedc, Jeram Tekoh, Sungai Asap, Renok, ",
95,2004,P32,N44,UMNO,,9092,7608,0,144,98,0,0,1,0,0,0,0,0,0,"Kesedar Limau Kasturi, Limau Kasturi, Felda Sungai Chiku 3, Pasir Linggi, Kesedar Paloh, Kesedar Sungai Chalil, Lebir, Kesedar Paloh 3, Aring, Felda Sungai Chiku 1, ",
96,2004,P32,N45,UMNO,,8972,6795,156,10,62,2,25,11,0,0,0,0,0,0,"Pos Brook, Sungai Ber, Belatim, Balar, Bihai, Hau, Kampong Pulai, Kampong Bharu Hilir, Kampong Bharu Hulu, Bandar Gua Musang, Kampong Batu Papan, Lepan Tupai, ",
97,2004,P33,N1,UMNO,,12361,10761,120,67,99,0,1,0,0,0,0,0,0,0,"Pulau Perhentian, Seberang Barat, Kampung Nail, Seberang Barat Luar, Tok Saboh, Kampung Nangka, Kampung Baru, Bukit Puteri, ",
98,2004,P33,N2,UMNO,,13854,11965,172,38,98,0,1,1,0,0,0,0,0,0,"Pekan Seberang Kastam, Seberang Kastam Luar, Kampung Raja Utara, Kampung Raja Selatan, Keluang, Kampung Pinang, Amir Kampung Raja, Gong Bayur Tembila, Tembila, Benting Lintang, ",
99,2004,P33,N3,UMNO,,13048,11119,140,14,95,0,5,0,0,0,0,0,0,0,"Mukim Kubang Bemban, Alur Lintah, Tok Raja, Bukit Kenak, Gong Nering, Simpang Tiga Jertih, Bandar Jertih, Seberang Jertih, Padang Luas, Padang Landak, ",
100,2004,P33,N4,UMNO,,12021,10511,152,8,99,0,1,0,0,0,0,0,0,0,"Cerang Meliling, Lubuk Kawah, Alur Keladi, Darau, Kampung Pasir Akar, Pasir Akar Luar, Mukim Tenang, Lktp Tenang, Kampung La, Hulu Besut, ",
101,2004,P34,N5,UMNO,,12166,10655,155,0,99,0,1,0,0,0,0,0,0,0,"Jabi Luar, Kampung Apal, Tanah Merah, Kerandang, Kampung Jabi, Renek, Tempinis, Bukit Jeruk, Tok Dor, ",
102,2004,P34,N6,UMNO,,14351,12805,160,5,99,0,1,0,0,0,0,0,0,0,"Gong Batu, Bintang, Kampung Fikri, Mangkuk, Guntung Dalam, Guntung Luar, Kampung Besut, Permaisuri, Tasik, Banggul, Kampung Penarik, Kampung Bari, Kampung Telaga Papan, Merang, ",
103,2004,P34,N7,UMNO,,11395,10029,179,0,100,0,0,0,0,0,0,0,0,0,"Kampung Rahmat, Gong Terap, Bukit Putera, Caluk Barat, Langkap, Pengkalan Merbau, Sungai Bari, Jelapang, Sungai Tong, Kampung Pelung, Kampung Bukit, Kampung Bukit Munduk, ",
104,2004,P34,N8,UMNO,,10249,9007,165,22,99,0,0,0,0,0,0,0,0,0,"Pulau Redang, Mengabang Lekur, Darat Batu Rakit, Batu Rakit, Maras, Bukit Wang, Bukit Cempaka, ",
105,2004,P35,N9,UMNO,,16649,14548,156,8,99,0,1,0,0,0,0,0,0,0,"Lktp Belara, Gemuruh, Bukit Guntung, Tepuh, Padang Air, Tok Jering, Wakaf Tengah, Mengabang Teliput, Padang Nanas, ",
106,2004,P35,N10,UMNO,,13987,12605,135,7,99,0,1,0,0,0,0,0,0,0,"Bukit Petiti, Banggul Peradung, Kebur Besar, Kebur Air, Jeram, Petai Bubus, Kampung Teluk Pasu, Tanjung Bunut, Kesum, ",
107,2004,P35,N11,UMNO,,11114,9787,145,86,99,0,0,1,0,0,0,0,0,0,"Tok Jembal, Bukit Tok Bing, Kampung Batin, Kampung Baharu Seberang Takir, Seberang Takir Pantai, ",
108,2004,P35,N12,UMNO,,10718,9423,127,3,99,0,1,0,0,0,0,0,0,0,"Batu Enam, Pengkalan Arang, Bukit Tumbuh, Bukit Tunggal, Pulau-pulau, ",
109,2004,P36,N13,PAS,,17922,15394,152,5,99,0,1,0,0,0,0,0,0,0,"Pulau Rusa, Kampung Paluh, Losong Datok Amar, Losong Penglima Perang, Losong Hj Mat Shafie, Seberang Baruh, Wakaf Beruas, Merbau Patah, Durian Burung, Sungai Rengas, Wakaf Mempelam, ",
110,2004,P36,N14,MCA,,18438,15031,171,0,61,1,36,0,0,0,0,0,0,0,"Tok Ku, Cabang Tiga, Hiliran Masjid, Losong Masjid, Pulau Kambing, Kampung Cina, Pejabat Bandaran, Paya Bunga, Pantai Terengganu, ",
111,2004,P36,N15,UMNO,,15676,13080,159,110,92,1,7,0,0,0,0,0,0,0,"Ladang, Mengadang Akar, Batas Baru, Gong Kapas, Pasir Panjang, Bukit Bayas, ",
112,2004,P36,N16,PAS,,20223,17319,217,9,98,0,1,0,0,0,0,0,0,0,"Batu Buruk, Kampung Nibung, Gong Tok Nasek, Bukit Depu, Kampung Kuala Ibai, Cendering Pantai, Cendering, Taman Permint Jaya, ",
113,2004,P37,N17,UMNO,,16793,14681,182,113,97,0,3,0,0,0,0,0,0,0,"Pulau Manis, Rawai, Tasik, Banggul Tok Ku, Beladau Selat, Kepung, Padang Midin, Gelugur Kedai, ",
114,2004,P37,N18,UMNO,,14495,12978,152,7,99,0,0,0,0,0,0,0,0,0,"Kampung Laut, Kampung Atas Tol, Paya Resak, Kedai Buluh, Surau Haji Daud, Kampung Undang, Bukit Payung, Pekan Bukit Payung, ",
115,2004,P37,N19,PAS,,16163,14174,137,272,99,0,1,0,0,0,0,0,0,0,"Mukim Rusila, Medan Jaya, Kampung Sentul Patah, Kampung Kijing, Bandar Marang, Seberang Marang, Atas Bukit, Batangan, Ru Muda, Pulau Kerengga, ",
116,2004,P37,N20,UMNO,,16916,15026,191,14,95,0,4,0,0,0,0,0,0,0,"Sungai Serai, Binjai Rendah, Wakaf Tapai Kanan, Pekan Wakaf Tapai, Wakaf Tapai Kiri, Jerung Surau, Bukit Parit, Pengkalan Berangan, Kubu, Kampung Mercang, Pasir Putih, Jambu Bongkok, ",
117,2004,P38,N21,UMNO,,11568,10447,135,2,99,0,0,1,0,0,0,0,0,0,"Mukim Hulu Terengganu, Kampung Kuala Jeneris, Telemung Barat, Sungai Buluh, Tengkawang, Kuala Telemung Utara, Kampung Nibung, Kampung Matang, Kampung Pauh, Kuala Dura, Kampung Dusun, Teresat Utara, Teresat Selatan, ",
118,2004,P38,N22,PAS,,9695,8658,66,3,99,0,1,0,0,0,0,0,0,0,"Kedai Manir, Beladau Kolam, Durian Emas, Pulau Bahagia, Pujuk, Batu Hampar, ",
119,2004,P38,N23,UMNO,,11437,10268,111,8,98,0,1,0,0,0,0,0,0,0,"Kampung Getang, Kampung Pasir Tinggi, Sungai Ular, Mukim Kuala Berang Utara, Bandar Kuala Berang, Bukit Tok Bat, Tanggul, Mukim Kuala Berang Selatan, ",
120,2004,P38,N24,UMNO,,12558,11131,142,6,99,0,1,0,0,0,0,0,0,0,"Ajil, Bukit Apit, Tok Rantuk, Mukim Hulu Berang Utara, Bukit Diman, Bukit Bading, Landas, Bukit Peruh, Mukim Hulu Berang Tengah, Mukim Hulu Berang Selatan, ",
121,2004,P39,N25,UMNO,,10171,9038,100,1,99,0,1,0,0,0,0,0,0,0,"Lktp Jerangau, Nerang, Tepus, Dendang, Bukit Besi, Kampung Pinang, Al-muktafi Billah Shah, Mukim Jengai, Mukim Pasir Raja, ",
122,2004,P39,N26,UMNO,,13085,11583,194,0,99,0,1,0,0,0,0,0,0,0,"Padang Pulut, Kampung Delung, Kuala Abang, Seberang Pintasan, Pulau Serai, Tok Kah, Kampung Pak Sabah, Kampung Gong Pasir, ",
123,2004,P39,N27,UMNO,,14757,12413,134,26,89,1,10,0,0,0,0,0,0,0,"Sungai Penaga, Sungai Buaya, Kampung Nibung, Bukit Catak, Alur Tembesu, Kampung Molek, Tanah Lot, Teluk Lipat, Sura Gate, Mukim Sura Utara, ",
124,2004,P39,N28,UMNO,,17698,15570,148,34,95,0,5,0,0,0,0,0,0,0,"Kampung Sura, Kampung Baru Batu Lima, Kampung Durian Mentangau, Kampung Nyiur, Tebing Tembah, Kampung Masjid, Kampung Limbung, Kuala Paka, Kertih Ii, Bandar Ketengah Jaya, ",
125,2004,P40,N29,UMNO,,13524,11851,115,3,93,1,6,0,0,0,0,0,0,0,"Kampung Batu Putih, Lktp Kertih Vi, Kampung Ranggung, Kuala Kertih, Pekan Kertih, Pekan Kemasik, Pekan Air Jernih,",
